filename
170523-04-top-acclimate
170523-03-top-experiment
170523-03-top-acclimate
170522-12-bottom-acclimate
170522-08-top-acclimate
170522-05-top-acclimate
170522-03-top-acclimate
170519-02-top-acclimate
170518-04-top-acclimate
170518-03-bottom-acclimate
170518-02-top-acclimate
170518-01-bottom-acclimate
170517-07-bottom-experiment
170517-06-top-experiment
170517-06-bottom-experiment
170517-03-bottom-experiment
170517-01-bottom-experiment
170515-02-top-acclimate
170515-01-top-experiment
170512-06-top-experiment
170512-05-top-experiment
170512-04-top-acclimate
170512-04-bottom-experiment
170512-03-top-experiment
170512-03-bottom-experiment
170512-02-top-acclimate
170512-01-top-experiment
170512-01-bottom-acclimate
170508-03-bottom-experiment
170508-03-bottom-acclimate
170508-02-bottom-experiment
170508-01-top-acclimate
170505-03-top-experiment
170505-03-top-acclimate
170505-03-bottom-experiment
170504-04-bottom-experiment
170504-03-bottom-experiment
170504-01-bottom-acclimate
170501-02-bottom-acclimate
170501-01-top-acclimate
170501-01-bottom-acclimate
170428-05-bottom-acclimate
170428-04-top-experiment
170428-04-bottom-experiment
170428-03-top-acclimate
170428-02-top-acclimate
170428-01-bottom-experiment
170414-20-top-experiment
170414-18-top-acclimate
170414-17-top-experiment
170413-14-top-experiment
170413-12-top-experiment
170407-10-top-experiment
170407-10-top-acclimate
170407-08-top-experiment
180614-02-top-experiment
180614-01-top-experiment
180612-05-bottom-acclimate
180612-04-bottom-experiment
180612-01-top-experiment
180530-07-top-acclimate
180530-06-bottom-experiment
180530-05-bottom-experiment
180530-04-bottom-experiment
180530-03-top-experiment
180530-03-bottom-acclimate
180529-01-top-experiment
180524-06-top-acclimate
180524-05-top-experiment
180524-04-top-experiment
180524-01-top-experiment
180524-01-top-acclimate
180523-02-top-experiment
180523-02-top-acclimate
180614-03-top-acclimate
180614-03-bottom-experiment
180613-06-top-acclimate
180613-06-bottom-experiment
180613-05-top-acclimate
180613-05-bottom-experiment
180613-04-top-acclimate
180613-03-top-acclimate
180613-03-bottom-experiment
180613-02-bottom-experiment
180612-07-top-acclimate
180612-06-top-acclimate
171012-10-top-experiment
171012-10-top-acclimate
171012-09-top-acclimate
171012-09-bottom-acclimate
171012-06-top-acclimate
171012-06-bottom-acclimate
171012-05-top-experiment
171012-05-top-acclimate
171012-02-top-acclimate
171012-02-bottom-experiment
171012-02-bottom-acclimate
171012-01-top-experiment
171012-01-bottom-experiment
171011-03-bottom-experiment
180822-09-top-acclimate
180822-09-bottom-experiment
180822-08-top-experiment
180822-08-top-acclimate
180822-07-top-acclimate
180822-07-bottom-experiment
180822-06-top-experiment
180822-05-top-experiment
180822-05-top-acclimate
180822-04-bottom-experiment
180822-03-bottom-experiment
180822-02-top-experiment
180822-02-top-acclimate
180822-02-bottom-experiment
170802-08-top-experiment
170802-07-bottom-experiment
170802-06-top-acclimate
170802-05-top-experiment
170802-05-top-acclimate
170802-03-top-experiment
170522-04-top-experiment
170519-02-top-experiment
170519-02-bottom-experiment
180530-04-bottom-acclimate
190903-06-top-experiment
190903-05-top-acclimate
190903-02-top-experiment
190903-02-bottom-experiment
190903-02-bottom-acclimate
190903-01-top-experiment
190828-09-top-acclimate
190828-08-top-acclimate
190828-07-bottom-experiment
190828-04-bottom-experiment
190828-03-top-experiment
191003-07-top-experiment
191003-01-top-acclimate
191002-10-top-acclimate
191002-07-top-experiment
191002-07-bottom-experiment
191002-03-top-acclimate
191001-06-top-acclimate
191001-05-top-experiment
191001-04-top-acclimate
191001-03-top-experiment
