2619.5,1698.5,998.0,1018.0,881.5,1000.5,0.5,1555.5,561.0,5058.0,3786.0,6057.5,0.5,1143.5,2285.5,1233.5
1042.0,651.5,430.0,581.5,438.5,184.5,1683.0,916.0,615.0,683.5,349.5,1302.0,530.5,3057.5,2971.0,2814.5
338.5,1588.5,48.0,386.0,84.0,207.5,627.0,1007.0,585.5,311.5,188.5,1604.5,394.0,1088.0,1320.0,468.5
1086.0,1071.5,137.0,1599.0,852.5,838.5,622.0,127.5,174.0,930.0,957.5,1127.0,529.0,5471.5,1972.0,1943.5
221.5,279.0,124.0,699.0,175.5,309.0,1016.0,4540.0,781.5,395.0,2234.5,1435.5,253.0,2107.5,1405.0,3069.5
202.5,312.5,1404.0,526.0,1706.5,158.5,826.5,515.0,1449.0,559.5,2554.0,2105.0,550.0,1148.0,1564.5,1951.0
1772.5,1402.0,1949.5,543.5,1618.5,1845.0,0.5,837.0,2171.0,890.5,358.0,89.0,360.0,258.5,604.5,5051.5
236.5,1213.5,601.0,424.0,942.5,899.0,0.5,1751.5,784.5,952.0,1063.0,206.5,692.5,5286.0,4059.5,1063.5
865.5,2002.0,846.0,686.0,808.0,636.5,0.5,2844.0,1347.5,205.0,130.5,995.0,2744.5,1827.5,877.0,2172.5
1267.5,735.5,90.0,722.0,162.5,2447.0,921.0,698.0,2536.0,3124.5,582.5,344.0,226.0,1388.5,880.5,1630.0
1616.5,631.0,0.5,297.5,475.0,926.5,769.5,1394.5,1296.0,1572.5,5030.0,1086.0,1474.5,2003.0,757.5,774.0
200.0,1017.5,125.5,850.0,1934.0,119.0,2486.0,1710.0,162.0,4746.5,1129.0,559.5,360.0,878.0,988.0,655.0
162.5,326.0,478.0,329.5,52.5,1260.5,539.0,250.0,954.0,3312.5,1000.5,3242.0,758.5,2169.0,0.5,415.0
0.5,327.0,998.5,135.0,118.5,1030.0,525.5,1057.5,629.5,2050.0,1824.5,265.5,2173.5,1135.0,1083.5,0.5
1203.0,568.0,527.0,1595.0,2068.5,882.0,1116.5,307.0,264.0,1719.0,1891.0,1493.5,1361.5,422.5,1207.0,358.0
1577.5,518.5,635.0,735.5,4236.5,320.5,665.0,1011.5,257.0,2495.5,1364.0,983.0,973.0,2915.5,667.5,1729.5
206.5,121.0,1801.0,1951.5,0.5,1133.5,1474.5,214.0,133.5,2068.5,565.0,1184.0,792.0,185.5,907.0,471.5
0.5,0.5,814.5,424.5,1023.0,938.0,208.5,1301.5,703.0,994.5,571.5,1189.0,5580.0,559.0,470.5,1342.5
2149.0,13.0,176.5,744.0,1963.0,101.5,767.0,552.5,1031.0,1828.0,157.5,966.5,394.0,1077.0,815.5,0.5
108.5,542.0,651.0,208.0,210.0,217.5,1176.0,4852.0,1131.5,302.5,1500.0,2006.5,1512.5,2997.5,3739.5,2505.0
1460.5,287.0,839.0,615.5,2012.5,264.0,1410.0,1172.0,653.0,1081.5,1547.0,2143.0,923.0,1675.5,2995.5,832.5
733.0,170.5,278.0,1368.5,2278.5,363.0,0.5,382.0,186.5,496.5,425.0,1185.0,3051.5,368.0,1008.5,1206.0
336.0,91.5,902.0,113.0,440.5,355.0,598.0,2935.0,68.5,524.5,1255.0,1043.5,2988.5,1724.0,665.5,726.5
1493.5,528.0,935.5,513.5,285.5,1751.0,332.0,656.5,147.5,2099.0,725.0,742.0,1710.0,254.5,2852.5,480.0
61.0,417.0,347.0,1369.0,571.5,457.5,1252.0,1911.0,188.5,275.5,936.0,516.5,861.5,1183.0,1239.0,3062.0
267.5,688.5,923.0,564.0,1735.0,2267.5,226.0,1953.5,548.5,1516.0,1462.5,583.0,399.5,1518.5,1750.0,858.0
710.0,1051.5,105.5,212.5,538.5,2844.0,1289.0,1895.0,1208.5,374.5,1092.5,1447.0,977.0,532.0,2925.0,336.5
2.0,636.0,300.5,1771.0,445.5,923.0,693.5,545.5,468.0,585.0,1422.0,486.5,754.5,3336.5,1705.5,729.0
801.0,188.0,603.0,1827.0,76.5,1323.5,2731.0,1764.5,172.5,780.5,607.5,641.0,343.0,2053.0,1303.0,2906.0
311.5,1996.0,256.5,2559.5,204.5,133.5,200.0,48.0,1200.5,422.0,1355.5,529.5,1254.5,1999.5,3220.5,862.5
1153.0,180.5,1306.0,1134.0,1557.0,1292.0,511.0,1860.5,0.5,360.0,338.0,3768.5,1218.0,3084.0,481.0,1144.0
529.5,0.5,815.5,1395.5,757.5,824.5,199.5,271.5,1098.5,535.0,716.0,1541.0,4169.5,586.0,599.0,459.5
432.0,626.5,224.0,434.0,2508.0,322.0,475.5,1902.5,267.0,695.5,1255.0,785.5,377.5,1172.5,3758.5,161.5
547.5,412.0,1431.5,495.5,250.5,1125.0,1435.0,407.5,768.0,2292.5,2662.5,281.0,903.5,1667.5,3541.5,2474.5
3909.5,951.0,774.0,556.5,482.5,2458.5,1482.0,80.5,144.0,1466.5,749.5,945.5,956.5,224.5,778.5,870.0
877.0,670.0,457.0,0.5,1129.0,1961.5,818.5,351.5,468.5,1395.5,500.5,687.0,542.0,992.5,61.5,844.5
1186.0,503.0,1024.0,350.5,254.0,556.5,513.0,539.0,1991.5,368.0,863.5,866.0,126.5,1106.0,2214.5,305.5
866.5,2024.5,2362.5,694.5,393.0,836.0,520.0,184.0,240.5,237.5,84.5,473.0,259.0,1124.0,827.0,401.5
868.5,320.0,649.5,437.5,300.0,148.5,246.5,898.5,512.0,2862.0,906.5,1467.0,826.0,1640.0,316.5,547.0
216.0,381.5,2188.0,1949.5,979.0,1476.0,830.0,1910.0,1353.0,1756.5,0.5,465.5,1817.0,546.5,0.5,165.0
746.5,1029.5,1282.0,311.5,666.0,137.0,950.5,278.5,577.5,1670.0,869.5,1472.0,412.5,106.0,755.0,1971.0
2127.5,3.0,139.5,190.0,696.0,686.0,707.0,505.5,160.0,842.0,331.0,925.0,1173.5,161.5,1174.5,2409.0
231.0,166.0,1836.5,1354.0,530.0,388.0,988.5,588.5,378.0,724.0,36.0,3327.5,1079.0,1448.5,0.5,4455.0
803.0,552.5,184.5,332.5,1256.5,550.5,196.5,865.5,399.0,1489.0,853.0,1253.0,446.5,731.0,188.5,713.0
597.0,650.0,153.5,79.5,369.5,338.5,0.5,1761.0,573.5,1131.5,1366.5,7680.0,37.5,1082.5,2547.0,457.0
197.5,219.0,1318.5,1203.0,2117.5,743.0,1381.5,1971.0,0.5,9702.5,2854.0,497.5,435.0,1908.0,1357.5,1170.0
492.5,1058.0,290.0,485.0,750.5,306.5,605.0,176.0,3814.5,501.0,499.0,650.0,3014.5,563.5,502.0,1322.5
720.5,479.5,204.0,1345.5,842.0,1577.5,1234.5,623.0,176.5,380.0,428.5,480.0,170.0,817.0,1591.0,639.0
1731.0,1052.0,412.5,1016.5,1195.5,682.5,864.0,1733.0,1126.0,713.0,762.5,235.5,326.0,3066.5,140.0,384.0
1790.5,1738.5,1917.0,97.5,1169.5,1310.5,163.5,356.5,2189.0,1473.0,5240.0,513.0,3132.5,745.5,849.0,2386.5
909.0,579.0,335.0,2630.5,519.0,375.0,507.5,65.0,14.5,448.5,2247.0,512.5,960.5,517.0,1335.0,1182.5
2346.5,676.5,1456.5,303.5,349.0,908.5,461.5,236.5,539.5,1080.5,1854.0,1126.0,1212.0,819.0,2671.0,480.5
638.0,96.0,2050.0,1271.5,0.5,1257.5,589.0,0.5,475.5,1875.0,1306.5,1987.5,462.0,318.0,2015.0,1571.0
624.0,1708.0,1715.5,2698.5,751.0,446.5,346.5,444.0,102.5,654.5,555.5,612.0,2690.0,1141.5,350.0,1275.0
221.0,831.5,119.5,594.0,434.5,372.0,214.0,224.0,249.0,634.5,776.5,517.5,1071.0,856.0,101.0,887.5
594.0,3717.0,186.0,1115.0,1249.5,934.0,1718.0,1763.5,434.5,1222.0,2802.5,2309.0,393.5,207.5,1024.0,147.5
339.0,203.5,147.0,663.5,163.0,386.5,1057.0,448.0,539.0,1198.0,2886.0,2956.5,2081.5,2660.0,487.5,813.5
406.5,1147.0,242.5,451.0,308.5,988.5,260.5,1228.5,1487.5,503.5,1525.5,5206.0,821.0,927.5,604.0,2049.5
200.0,1080.5,950.5,3355.5,921.0,567.5,480.0,178.5,323.0,100.0,781.0,0.5,136.5,1406.5,2098.0,1103.0
630.0,8.0,860.5,3409.0,451.5,550.5,1647.0,686.5,1722.0,963.5,1124.0,1833.0,481.5,1671.0,1567.0,332.5
331.0,588.0,81.5,755.0,1048.0,525.5,880.5,126.5,953.5,2656.5,232.0,1059.5,722.0,505.5,890.0,1547.5
0.5,754.5,1547.5,602.5,897.0,1088.0,292.5,1183.0,343.5,296.0,573.0,47.5,417.0,3.5,2225.5,3425.5
0.5,615.0,681.5,518.0,174.0,821.0,295.5,403.0,276.5,409.5,1275.0,192.5,2318.5,202.0,138.5,2160.0
45.5,676.5,464.5,174.0,846.0,1511.0,356.5,656.0,669.5,195.5,840.0,760.5,1380.5,3305.5,2267.0,378.5
444.0,1841.5,504.5,447.0,2193.5,1064.5,397.0,195.0,360.5,847.0,1271.5,2898.5,808.0,2403.5,3445.0,3989.0
467.0,251.0,1127.0,177.0,672.5,307.0,786.5,525.5,578.5,456.5,558.0,441.5,1102.5,1378.5,390.0,692.0
677.5,83.0,248.5,1123.0,1822.5,575.5,478.0,538.0,0.5,3074.0,1217.5,359.5,221.0,382.0,4760.0,4304.5
387.5,910.5,239.5,260.0,833.0,837.0,1023.5,242.0,262.5,234.5,0.5,324.5,1205.5,259.5,239.0,1187.5
511.5,206.0,1051.5,419.0,1213.0,935.0,94.0,1243.0,726.5,426.0,669.5,163.5,1884.0,804.0,1382.0,1153.5
474.0,125.5,3671.5,847.0,233.0,0.5,773.5,1652.5,1741.0,1134.5,502.5,699.5,2789.0,677.5,1444.0,2843.0
493.5,111.5,1225.5,1964.0,293.5,337.0,281.5,1408.5,1431.0,25.0,1039.0,2098.5,1022.5,649.0,1568.5,4468.5
476.5,321.0,0.5,739.0,265.5,332.5,373.5,665.0,455.5,147.5,751.5,247.5,2666.5,4125.5,1035.0,4607.5
83.0,1408.5,731.5,2622.0,354.0,153.0,319.5,172.5,1913.0,1093.0,1374.5,340.0,314.0,1786.5,574.5,143.5
1192.0,402.0,858.5,889.0,0.5,504.0,2125.0,552.5,1977.0,531.5,230.0,4734.0,2033.0,1221.5,2459.0,939.0
797.5,0.5,579.5,125.5,552.0,467.0,449.5,1125.5,662.5,2154.0,548.5,798.0,50.5,796.0,290.0,1651.0
1170.0,615.5,705.0,885.5,1009.5,755.5,1036.5,148.0,328.0,252.0,1414.0,969.0,788.5,352.0,1711.5,1901.0
630.0,259.5,396.0,1160.5,272.0,2903.5,1250.5,2720.0,1045.5,3915.0,328.5,317.0,1121.5,638.5,371.0,746.5
1275.0,268.0,1319.5,431.5,1279.5,1808.5,729.0,3444.5,479.5,148.0,1969.5,1366.0,3147.5,1185.5,813.5,1461.0
116.0,1023.5,767.5,646.0,1715.5,340.5,12.5,935.5,1988.0,333.0,288.5,304.5,328.5,147.5,1230.5,858.5
408.5,104.0,2031.0,865.0,2567.5,710.0,816.0,1706.0,506.5,371.0,224.0,1575.0,1119.5,2881.0,1919.5,3668.5
597.5,319.5,2408.5,0.5,1758.0,1477.5,2063.5,462.0,1349.0,2505.0,715.0,2378.5,2130.5,1192.0,1327.5,226.0
468.0,648.5,479.5,532.5,437.5,328.5,407.5,1032.5,213.5,89.0,243.0,1347.0,2056.0,300.0,4546.0,1124.5
156.0,542.5,970.5,136.5,31.5,1599.0,398.5,819.0,0.5,1545.5,176.5,1054.5,900.0,2609.5,470.0,1174.5
284.0,1042.0,485.0,252.5,119.5,1007.5,477.5,223.5,224.5,1166.5,360.5,112.0,943.5,1776.5,585.5,41.0
133.5,1989.5,2622.0,2030.5,673.0,0.5,521.5,148.5,979.0,743.5,1708.0,1587.0,1396.5,175.5,825.0,2909.5
306.0,448.5,309.5,631.5,1011.5,2109.5,1853.5,422.5,104.0,968.5,562.0,888.5,1823.5,258.0,1301.5,937.5
47.5,681.0,0.5,110.0,2630.0,685.5,611.0,610.5,148.5,1075.0,835.5,601.5,4289.0,582.0,333.5,603.5
1428.0,110.0,1089.0,381.0,159.0,454.0,202.0,701.5,2547.0,495.0,1261.5,142.0,1284.5,128.0,2029.5,2120.0
795.0,1199.5,550.0,979.5,231.5,71.0,2555.5,231.5,686.5,1066.0,2219.5,324.5,1165.5,2223.5,1352.0,1546.5
87.0,392.5,571.0,709.5,207.0,383.0,272.0,398.0,1217.0,280.5,2012.5,1005.0,3342.0,565.0,643.5,1158.5
368.0,128.0,901.0,352.0,687.0,430.5,91.5,800.0,546.5,2616.0,1497.0,144.5,1168.0,384.5,1074.0,3302.0
330.5,82.0,301.5,760.5,1613.5,770.0,392.0,595.0,877.0,501.5,1557.5,1314.0,259.5,1048.5,2347.0,713.5
1142.0,470.0,481.0,1542.0,183.5,1250.5,972.5,1351.0,1062.5,541.0,742.0,1449.0,754.0,3459.0,1108.5,1638.0
157.0,1331.0,201.0,2936.0,637.0,0.5,806.0,2101.0,753.0,221.0,1147.0,2042.0,1308.5,569.0,884.0,2312.5
407.5,1426.0,1268.0,2240.0,816.0,468.0,4519.0,2151.5,1700.5,1266.0,53.0,515.0,947.0,1196.0,342.5,884.5
420.0,128.5,214.0,628.5,483.0,321.5,308.5,4399.5,548.5,1155.5,615.0,685.5,670.0,1161.0,5359.0,660.0
590.5,1057.5,136.5,321.0,263.0,2239.0,167.0,2155.5,576.0,2070.5,2917.5,1760.5,879.0,496.0,3177.5,626.5
228.0,376.0,777.0,171.0,0.5,793.0,93.5,1305.5,1128.0,2151.0,1054.5,461.0,2172.0,2954.5,981.0,222.0
353.5,257.0,221.0,1688.0,218.5,187.0,885.0,983.5,719.0,905.5,215.5,749.0,2188.5,1278.5,1422.0,1677.0
7.5,244.5,338.0,1386.0,2040.0,123.0,209.0,688.0,266.0,327.5,165.0,2440.5,4463.0,365.0,1280.0,0.5
310.0,338.0,362.5,379.5,156.0,106.0,914.0,342.5,140.5,1180.5,125.0,1601.5,1083.0,22.0,600.0,2763.0
1358.0,465.5,286.5,590.0,0.5,472.0,1628.0,2905.0,1176.5,807.0,866.5,824.0,2809.5,0.5,0.5,3522.5
1459.0,784.0,440.0,898.5,851.0,950.0,2019.0,2167.0,227.0,209.5,610.5,1671.0,5033.5,2671.0,998.5,1189.5
967.0,2128.5,173.5,189.0,716.0,616.5,843.0,1689.5,1082.0,555.0,3386.5,0.5,535.0,371.0,740.0,249.5
574.5,428.0,3437.5,134.5,1866.5,741.5,883.5,1054.0,368.0,1720.5,1041.5,700.0,1923.5,677.0,1815.0,3459.5
374.5,1090.5,2113.0,885.0,1224.5,132.5,1013.5,0.5,1285.5,1145.5,2838.5,587.0,807.5,649.0,515.0,6294.0
294.0,253.0,131.5,378.5,112.5,2007.5,1074.0,417.5,1153.5,1675.0,1720.5,351.5,665.5,4782.5,896.5,1318.5
2172.5,270.0,411.0,285.0,958.0,257.5,549.0,25.0,298.0,823.0,2424.0,1215.0,874.0,2351.5,2084.0,751.5
763.0,504.5,323.0,610.0,650.0,306.5,785.5,553.5,120.0,993.5,0.5,2559.5,1307.5,998.5,1417.0,134.0
672.5,876.0,816.0,1885.0,563.5,1117.0,3394.5,300.0,360.0,1405.0,184.5,3202.5,1894.0,483.0,2088.0,5922.5
2586.0,298.0,487.5,718.0,432.5,1662.0,271.5,247.0,100.5,827.5,582.5,937.0,2169.0,2963.0,36.5,186.5
476.0,1084.0,679.0,146.0,1052.0,272.5,401.5,418.0,1073.5,1188.5,962.0,1796.0,989.5,1017.0,1354.0,393.0
822.5,276.0,501.0,334.0,348.5,624.5,1040.0,612.5,209.5,3809.5,239.0,2248.0,2931.5,221.0,363.5,0.5
73.0,1741.5,23.0,386.0,55.0,2386.5,271.5,0.5,389.5,1621.0,604.0,431.5,0.5,483.0,1239.0,626.0
194.0,838.5,155.0,2338.0,1423.0,272.5,852.5,397.5,972.5,102.0,166.0,2013.0,0.5,592.0,502.5,407.5
159.5,127.0,608.0,27.5,548.5,259.0,424.5,0.5,1318.5,2939.5,205.0,139.5,549.0,521.0,629.5,1340.0
71.5,302.0,119.5,129.0,1492.0,1085.5,383.5,1826.0,1597.0,440.0,203.0,184.0,912.0,854.5,2781.0,1339.5
522.5,1658.0,491.0,423.0,1413.0,153.0,1449.0,373.0,1255.0,21.0,605.0,0.5,2229.0,1947.5,618.0,0.5
381.0,1124.5,850.0,349.0,2688.0,1070.0,696.0,869.0,588.5,491.0,228.0,470.0,0.5,1469.0,1231.0,1443.5
2384.5,269.0,447.0,156.0,822.5,807.0,1040.0,247.0,732.5,354.0,261.0,964.0,3879.5,0.5,672.5,3410.5
1261.0,582.5,457.5,1111.0,390.0,711.5,1621.5,2229.0,934.5,704.0,101.5,316.5,2196.5,553.0,1627.0,4832.5
438.0,328.5,1319.5,1670.0,522.0,1092.0,235.0,2079.5,84.5,596.5,1017.0,0.5,1169.5,942.5,288.0,2701.5
164.0,349.0,349.5,1235.0,20.0,2044.0,1714.0,1649.0,544.0,584.0,2002.5,943.0,1241.5,2670.5,2395.0,252.0
2334.0,1171.0,148.0,341.5,167.5,384.5,1210.0,934.5,669.5,788.5,1324.0,990.5,341.5,583.0,3414.0,821.0
1027.0,504.5,1412.0,552.0,1298.5,548.0,538.0,807.5,1184.5,310.5,1756.5,2442.5,540.0,1026.0,3360.5,967.0
190.0,1098.5,276.0,1517.5,3062.5,699.5,1915.0,1029.0,998.0,403.0,4315.0,1857.0,873.5,1829.0,1137.0,439.5
524.5,631.5,0.5,275.5,113.0,938.0,1615.5,900.0,448.0,393.5,882.5,1358.0,440.0,338.5,667.5,271.5
12.5,1158.0,243.5,790.0,385.5,824.5,202.5,525.5,1540.5,2565.5,3338.5,1016.5,925.5,1688.5,1234.0,1418.5
462.0,1835.0,1591.5,498.5,260.0,947.5,1044.0,684.0,585.5,1687.5,2475.0,0.5,2107.5,1734.0,406.0,1695.0
800.5,1325.5,177.5,0.5,1416.0,505.5,2645.5,439.0,3631.0,1709.5,1076.5,823.5,3094.0,1893.0,518.0,1422.5
789.5,3390.5,1534.5,677.0,534.5,493.0,162.5,0.5,1534.5,1548.0,275.5,1496.5,1325.5,1673.5,1236.0,0.5
545.0,1675.0,527.5,452.5,1752.0,665.5,458.0,205.5,467.5,1974.5,494.0,379.5,1709.5,284.5,1253.0,557.0
306.5,387.0,349.5,183.5,831.5,335.5,1142.0,481.5,4000.0,669.5,2373.5,1297.0,658.5,1129.5,1184.5,2368.5
279.5,357.0,0.5,831.5,187.0,458.0,818.5,390.0,309.0,65.5,803.5,906.0,1081.0,459.0,525.0,2404.5
1800.0,784.0,602.5,299.5,103.5,1351.5,1117.5,513.5,1013.0,341.5,325.0,314.0,648.5,2112.0,977.5,310.5
729.5,1861.5,459.0,1356.0,427.5,1564.0,436.5,306.5,4328.0,726.5,497.5,1384.5,507.0,2745.0,1114.5,223.5
1846.0,214.0,2040.0,1318.5,912.0,0.5,247.0,3217.5,456.0,325.0,409.0,1354.5,1076.0,2561.5,202.0,498.5
270.5,358.0,136.0,1209.5,1071.5,1121.0,306.5,237.5,645.5,1277.5,646.5,213.5,0.5,662.0,330.0,0.5
399.0,602.5,1012.5,1806.0,178.0,977.5,514.5,229.0,2591.0,439.5,205.5,953.0,1443.0,401.5,516.0,21.5
3651.0,573.5,80.5,552.5,9.0,2016.0,2048.5,1053.0,1062.5,359.5,1189.5,703.5,2184.5,1705.0,1835.0,266.0
1368.0,1261.0,846.5,487.5,754.5,424.5,679.0,805.0,333.0,1358.0,1838.0,3282.5,373.0,993.0,467.0,150.5
351.0,2197.0,2235.5,2048.5,590.5,274.5,244.5,0.5,1718.5,2909.0,990.0,4227.5,1750.0,565.0,2287.0,923.5
324.0,319.0,554.0,201.5,1017.5,1094.5,2978.5,158.0,801.0,958.5,2966.0,475.5,2238.0,208.0,1699.0,264.0
625.5,890.0,1655.0,1874.5,1503.0,774.0,90.5,527.5,476.5,346.5,59.0,1810.5,533.5,827.0,0.5,731.5
1808.0,487.0,2109.0,1118.0,306.0,772.5,89.0,32.0,335.5,17.5,817.5,2560.5,2040.5,80.0,1279.5,61.0
294.5,1021.0,1685.5,164.0,742.0,1785.0,298.5,472.0,618.0,2114.0,452.5,819.0,240.0,534.0,574.0,433.0
241.5,862.0,60.5,541.5,498.5,580.5,1037.5,1038.0,907.5,1289.0,620.0,957.0,1052.5,10.5,159.5,791.5
141.0,427.5,875.0,1955.0,1316.0,27.5,812.5,331.5,575.0,1778.5,206.0,791.0,810.5,1750.5,315.0,2834.0
98.5,2322.0,1288.5,1609.5,2381.0,563.5,3014.5,281.0,966.5,0.5,836.0,382.5,737.0,1201.5,1718.0,1582.0
262.5,563.5,408.5,561.0,253.0,343.0,676.5,173.5,3495.0,385.5,911.0,221.0,2595.0,4897.0,649.5,239.0
628.5,465.0,309.5,2662.5,512.0,4269.0,1493.5,1313.5,855.5,445.5,700.0,1547.5,864.0,2474.0,2429.5,1180.5
482.5,677.5,202.5,1283.5,937.0,389.0,1357.0,485.5,1376.5,320.5,300.5,265.0,505.5,2504.5,369.0,183.0
641.0,550.5,1643.5,480.5,4533.5,2886.0,612.5,1371.5,473.5,484.0,336.5,122.5,584.0,736.5,4679.0,156.5
219.5,78.5,2933.5,481.0,306.5,514.0,346.0,552.5,2682.0,563.5,67.0,882.5,199.5,373.0,1422.5,3883.0
586.5,316.5,0.5,1438.5,1478.5,944.0,506.0,0.5,1356.5,971.5,491.0,225.5,2702.5,6099.0,706.5,1246.0
396.0,125.5,247.0,408.5,529.0,83.5,344.0,1585.5,415.0,245.5,1145.0,1059.5,549.5,5379.0,456.0,765.0
423.5,0.5,924.5,172.0,453.0,1226.5,1389.5,342.5,746.5,2579.0,0.5,550.5,1301.0,13.0,6332.5,3840.0
330.0,839.5,1387.5,748.0,713.0,0.5,1090.5,344.5,1518.5,3569.5,770.0,2489.0,1779.5,1097.5,3482.0,2088.0
244.0,943.0,1895.5,146.0,2261.5,1353.0,492.5,330.0,946.0,1490.5,685.0,780.5,2309.0,514.5,877.5,1682.5
681.0,563.5,110.5,1091.5,939.0,624.0,16.5,140.5,528.0,1663.0,978.0,1379.0,601.5,645.0,1652.5,421.5
969.0,534.5,1154.0,87.5,1001.5,2149.0,520.5,253.5,447.5,339.0,1326.5,1754.5,4318.0,1197.0,1466.5,372.0
1286.0,482.5,166.5,110.0,210.5,1610.0,434.5,5.0,2597.5,296.5,2058.0,131.0,267.0,1144.0,989.0,493.0
352.0,1343.0,128.5,714.5,3881.0,142.0,510.0,20.5,973.0,2566.5,549.5,862.5,592.5,145.5,5526.5,2592.5
159.0,3633.0,120.0,2644.5,1781.0,302.5,1404.0,1229.5,748.0,604.0,948.0,239.0,1151.0,2124.0,826.0,271.5
111.0,582.0,451.0,807.5,1044.0,447.5,449.5,2388.0,171.5,416.0,1091.0,3989.0,0.5,217.0,779.5,400.0
767.0,1748.0,754.0,957.0,319.0,1597.0,1106.5,364.5,1286.0,688.0,645.5,1357.0,221.5,1357.0,1025.5,203.5
825.5,1398.0,701.5,1492.5,331.5,574.5,1085.0,85.0,537.5,3423.5,2558.0,377.5,1474.5,1122.5,1256.5,498.5
89.0,40.5,473.0,574.0,558.5,161.0,1223.5,3866.0,932.0,3104.5,488.5,1331.0,886.5,1659.0,2269.0,1126.0
456.0,1110.5,533.5,1026.0,72.5,637.5,413.0,302.5,238.0,1277.5,1314.5,812.0,4167.5,944.5,753.5,1018.0
73.0,461.5,950.0,926.5,1107.5,1078.0,1592.0,1231.5,996.0,1926.5,345.0,168.0,437.0,1165.0,680.0,579.0
411.5,1068.0,267.5,2056.0,291.0,459.5,360.0,524.5,306.0,544.5,20.0,207.5,681.5,2757.5,6661.5,1141.5
147.0,1585.5,251.5,1161.0,802.0,483.5,1285.5,952.5,1038.5,605.0,471.5,1885.0,1469.5,668.5,1801.0,1224.0
437.5,300.5,41.5,977.0,457.0,312.5,1750.5,521.0,679.5,1138.0,97.0,1336.5,1306.5,937.5,1889.0,3138.0
761.5,1793.0,429.5,344.5,179.0,619.5,204.5,2014.0,1418.0,1433.5,1319.0,1617.5,281.5,398.0,2726.5,416.0
