animal_ID,treatment_odor,larvae_length_mm,minutes_past_L,starved,sex,median_conc,median_speed,time_move,time_wall,bins_per_distance,discovery_time,cd_move,cd_speed,c_speed,cd_turn,c_turn
170801-03-bottom,naive_100ul_left_indole_100uM,5.8,280,1day,f,25.9735,0.6914751099847831,0.7730812013348165,0.4872080088987764,0.27353004296585204,7.0,0.021181716833890748,-0.03717138406712861,-0.09983832098947099,0.022197133222588095,0.021271371813758266
170801-03-top,naive_100ul_left_indole_100uM,6.6,280,1day,f,17.310000000000002,0.5991891822659422,0.7643135075041689,0.49694274596998333,0.2584499184578011,2.5,0.05834464043419267,-0.03275450757928999,-0.09208119926167302,-0.018820660607404116,0.18239686486643686
170801-04-bottom,naive_100ul_left_indole_100uM,5.8,310,1day,m,12.82375,0.7157162225585516,0.8554752640355753,0.4724847137298499,0.2788287254647926,296.0,0.02539298669891173,-0.0015759092969387378,-0.048977281708972864,-0.023251322627463822,0.03501068024975357
170801-04-top,naive_100ul_left_indole_100uM,6.3,310,1day,f,23.676,0.5821920851240356,0.6826014452473597,0.5075041689827682,0.39248098844482265,44.0,-0.021148036253776436,0.018804586844941573,-0.09637786750379573,0.006355467893929434,-0.06552314116691799
170801-05-top,naive_100ul_left_indole_100uM,4.8,405,1day,f,2.6246666666666667,0.7181564560771473,0.4899888765294772,0.38487208008898777,0.3221510340481913,267.5,0.05627705627705628,-0.03672194035446075,0.019126935775245824,0.07933523838171147,0.05298035984068117
170801-06-bottom,naive_100ul_left_indole_100uM,5.7,440,1day,m,11.165999999999999,0.7331250123902006,0.6175653140633686,0.4546970539188438,0.34307409223704716,18.5,-0.010344827586206896,-0.02511152074810974,0.005672818837202387,0.03245293788871578,-0.01392260839935261
170801-06-top,naive_100ul_left_indole_100uM,5.7,440,1day,f,12.3425,0.7261191817376254,0.7593107281823235,0.3424124513618677,0.31735747365524414,11.5,0.0030959752321981426,-0.04922727199318688,0.006236334089151363,-0.045184418372824164,0.014296998420221141
170802-02-bottom,naive_100ul_left_indole_100uM,4.8,138,1day,m,26.39483333333333,0.8489053427039314,0.7165091717620901,0.2873818788215675,0.321637760506219,1.0,-0.0036101083032490976,0.06308041958177657,-0.09872718070812281,-0.055121120494908415,0.042384528400359556
170802-02-top,naive_100ul_left_indole_100uM,5.1,138,1day,f,15.196541666666668,0.7384712296215797,0.7263626251390434,0.18687430478309233,0.3583186269111763,1.0,-0.00792393026941363,-0.04818617706288386,-0.03075651298821591,-0.08003295356360646,-0.04718768502072235
170802-03-top,naive_100ul_left_indole_100uM,5.7,255,1day,m,8.449166666666667,0.6449628959056586,0.6286826014452473,0.5725403001667593,0.3653978119796393,343.0,-0.004016064257028112,-0.09215595071736582,-0.0053193080889869515,-0.08200000000000002,0.08733438836500612
